"abi","archive_version_year","company","address_line_1","city","state","employee_size_location","sales_volume_location","latitude","longitude","Category"
495882672,2023,"FATBURGER","7450 SANTA MONICA BLVD # 103","WEST HOLLYWOOD","CA",16,947,34.090563,-118.352406,"Fast Casual"
495883035,2023,"SUBWAY","11812 WILMINGTON AVE # 5C","LOS ANGELES","CA",10,592,33.925387,-118.238704,"Fast Food"
495883357,2023,"WABA GRILL","1907 S ALAMEDA ST # 101","LOS ANGELES","CA",8,474,34.019508,-118.240052,"Fast Casual"
495903387,2023,"SUBWAY","3627 S LA BREA AVE","LOS ANGELES","CA",14,829,34.018622,-118.35627,"Fast Food"
495932840,2023,"KFC","1425 W MLK BLVD","LOS ANGELES","CA",18,1066,34.01093,-118.30083,"Fast Food"
495953093,2023,"SUBWAY","1209 S SOTO ST","LOS ANGELES","CA",11,651,34.028025,-118.21999,"Fast Food"
495953127,2023,"SUBWAY","1657 E 103RD ST","LOS ANGELES","CA",12,711,33.943491,-118.244757,"Fast Food"
495953143,2023,"SUBWAY","3939 CRENSHAW BLVD # NODAKAM-4","LOS ANGELES","CA",14,829,34.009475,-118.333255,"Fast Food"
495953309,2023,"TACO BELL","2543 E SLAUSON AVE","HUNTINGTON PARK","CA",16,947,33.989514,-118.226698,"Fast Food"
496330085,2023,"MC DONALD'S","6381 HAVEN AVE","RANCHO CUCAMONGA","CA",61,3090,34.138031,-117.575361,"Fast Food"
496330291,2023,"TACO BELL","6579 MILLIKEN AVE","RANCHO CUCAMONGA","CA",17,862,34.13491,-117.558105,"Fast Food"
496368838,2023,"SUBWAY","1986 W 11TH ST","TRACY","CA",6,298,37.739193,-121.452735,"Fast Food"
496419409,2023,"APPLEBEE'S GRILL + BAR","674 W ARROW HWY","SAN DIMAS","CA",70,4143,34.104534,-117.818335,"Full-Service Restaurant"
496419607,2023,"CHILI'S","1912 FOOTHILL BLVD","LA VERNE","CA",78,4616,34.1145,-117.769015,"Full-Service Restaurant"
496419862,2023,"DEL TACO","20259 VALLEY BLVD","WALNUT","CA",15,888,34.008683,-117.861616,"Fast Food"
496420225,2023,"IHOP","12585 CENTRAL AVE","CHINO","CA",45,2280,34.024866,-117.689049,"Full-Service Restaurant"
496420860,2023,"ROUND TABLE PIZZA ROYALTY","408 AUTO CENTER DR","CLAREMONT","CA",20,1184,34.08053,-117.719665,"Fast Food"
496420985,2023,"SUBWAY","1155 S DIAMOND BAR BLVD # F","DIAMOND BAR","CA",11,651,34.002364,-117.811545,"Fast Food"
496429317,2023,"LITTLE CAESARS","6432 ADOBE RD","TWENTYNINE PALMS","CA",12,608,34.136966,-116.054686,"Fast Food"
496429648,2023,"DEL TACO","56748 29 PALMS HWY","YUCCA VALLEY","CA",22,1115,34.121213,-116.42583,"Fast Food"
496443680,2023,"MC DONALD'S","12201 TRADE CENTER RD","JACKSON","CA",40,1939,38.370969,-120.79826,"Fast Food"
497158485,2023,"JACK IN THE BOX","564 E PALMDALE BLVD","PALMDALE","CA",22,1302,34.579248,-118.118515,"Fast Food"
497170910,2023,"SUBWAY","1308 BROADWAY","BURLINGAME","CA",7,465,37.585545,-122.365494,"Fast Food"
497174201,2023,"JACK IN THE BOX","201 S SPRUCE AVE","S SAN FRANCISCO","CA",22,1460,37.64782,-122.418927,"Fast Food"
498082015,2023,"BURGER KING","9640 MARIPOSA RD","HESPERIA","CA",25,1267,34.425856,-117.378243,"Fast Food"
498082049,2023,"JACK IN THE BOX","17378 MAIN ST","HESPERIA","CA",22,1115,34.419291,-117.284207,"Fast Food"
498105634,2023,"BURGER KING","497 SANDALWOOD DR","CALIMESA","CA",17,871,33.993266,-117.056269,"Fast Food"
498105691,2023,"FARMER BOYS","10475 MOUNTAIN VIEW AVE","LOMA LINDA","CA",27,1368,34.063477,-117.243341,"Fast Casual"
498134113,2023,"ALBERTO'S MEXICAN FOOD","1033 W HIGHLAND AVE","SAN BERNARDINO","CA",10,507,34.135554,-117.305727,"Fast Casual"
498134790,2023,"WIENERSCHNITZEL","1102 N WATERMAN AVE","SAN BERNARDINO","CA",12,608,34.119679,-117.279092,"Fast Food"
499422673,2023,"TACO BELL","2189 SOLANO ST","CORNING","CA",28,1160,39.927833,-122.19704,"Fast Food"
499422756,2023,"TACO BELL","1183 HOFF WAY","ORLAND","CA",21,1010,39.74685,-122.19412,"Fast Food"
499429504,2023,"TACO BELL","1301 W WOOD ST","WILLOWS","CA",20,777,39.524649,-122.212474,"Fast Food"
499432979,2023,"PANDA EXPRESS","2801 LENWOOD RD","BARSTOW","CA",8,406,34.849032,-117.082528,"Fast Casual"
499435485,2023,"DEL TACO","2871 LENWOOD RD","BARSTOW","CA",40,2027,34.852083,-117.082618,"Fast Food"
499451334,2023,"MC DONALD'S","3320 SAN PABLO DAM RD","SAN PABLO","CA",38,2208,37.961576,-122.326617,"Fast Food"
499464840,2023,"SUBWAY","1940 CLIFF DR # B-13","SANTA BARBARA","CA",10,535,34.401691,-119.722417,"Fast Food"
499464857,2023,"TACO BELL","140 N FAIRVIEW AVE","GOLETA","CA",18,962,34.44227,-119.830376,"Fast Food"
499488161,2023,"PAPA MURPHY'S TAKE 'N' BAKE","3071 ALAMO DR","VACAVILLE","CA",9,477,38.336513,-121.954688,"Fast Casual"
499497121,2023,"CARL'S JR/GREEN BURRITO","200 E LOUISE AVE","LATHROP","CA",5,248,37.811392,-121.291965,"Fast Food"
499497204,2023,"JACK IN THE BOX","100 E LOUISE AVE","LATHROP","CA",23,1141,37.811413,-121.293319,"Fast Food"
499498467,2023,"PIZZA GUYS","520 E YOSEMITE AVE","MANTECA","CA",6,298,37.797268,-121.210386,"Fast Food"
499510345,2023,"ARBY'S","2000 ARBY WAY","ANDERSON","CA",20,1280,40.437573,-122.288929,"Fast Food"
499509719,2023,"PAPA MURPHY'S TAKE 'N' BAKE","2621 BALLS FERRY RD","ANDERSON","CA",12,768,40.453521,-122.287675,"Fast Casual"
499509750,2023,"PIZZA FACTORY","4432 SHASTA DAM BLVD","SHASTA LAKE","CA",17,1088,40.680196,-122.366024,"Fast Food"
500400064,2023,"FLAME BROILER","1151 N EUCLID ST # O","ANAHEIM","CA",7,398,33.848792,-117.942596,"Fast Casual"
502103534,2023,"KFC","624 S LORENA ST","LOS ANGELES","CA",15,888,34.030168,-118.199164,"Fast Food"
502112139,2023,"DEL TACO","20135 HAWTHORNE BLVD","TORRANCE","CA",32,1894,33.84885,-118.35392,"Fast Food"
502112790,2023,"WIENERSCHNITZEL","4607 ARTESIA BLVD","LAWNDALE","CA",12,711,33.873115,-118.357925,"Fast Food"
502115272,2023,"MC DONALD'S","3880 PACIFIC COAST HWY","TORRANCE","CA",31,1835,33.805855,-118.354072,"Fast Food"
502116130,2023,"EL POLLO LOCO","5529 SEPULVEDA BLVD","CULVER CITY","CA",40,2367,33.992695,-118.395677,"Fast Casual"
502118607,2023,"CARL'S JR","3816 SEPULVEDA BLVD","CULVER CITY","CA",30,1776,34.012443,-118.416496,"Fast Food"
502119647,2023,"JACK IN THE BOX","8433 ALONDRA BLVD","PARAMOUNT","CA",28,1657,33.889536,-118.152245,"Fast Food"
502123169,2023,"MC DONALD'S","5020 LONG BEACH BLVD","LONG BEACH","CA",60,3551,33.847128,-118.193159,"Fast Food"
502123482,2023,"TACO BELL","6407 E STEARNS ST","LONG BEACH","CA",25,1480,33.795659,-118.107523,"Fast Food"
502128150,2023,"TACO BELL","1624 SANTA MONICA BLVD","SANTA MONICA","CA",18,1066,34.025965,-118.48302,"Fast Food"
502136112,2023,"KFC","2215 SEPULVEDA BLVD","TORRANCE","CA",22,1302,33.820583,-118.320393,"Fast Food"
502136393,2023,"WIENERSCHNITZEL","2780 PACIFIC COAST HWY","TORRANCE","CA",16,947,33.793583,-118.335642,"Fast Food"
502142573,2023,"DENNY'S","10700 JEFFERSON BLVD","CULVER CITY","CA",51,3018,34.003635,-118.393327,"Full-Service Restaurant"
502146475,2023,"DEL TACO","2900 WESTMINSTER AVE","SEAL BEACH","CA",21,1192,33.759167,-118.080448,"Fast Food"
502146756,2023,"DEL TACO","3190 E PACIFIC COAST HWY","LONG BEACH","CA",23,1361,33.78958,-118.1548,"Fast Food"
502147002,2023,"JACK IN THE BOX","11250 LOS ALAMITOS BLVD","LOS ALAMITOS","CA",24,1362,33.799178,-118.071589,"Fast Food"
502148745,2023,"JACK IN THE BOX","11390 ATLANTIC AVE","LYNWOOD","CA",24,1421,33.921364,-118.187078,"Fast Food"
502149016,2023,"WIENERSCHNITZEL","8201 ROSECRANS AVE","PARAMOUNT","CA",14,829,33.903947,-118.155695,"Fast Food"
502149560,2023,"CHUCK E CHEESE'S","5151 LAKEWOOD BLVD # 175","LAKEWOOD","CA",50,2959,33.851894,-118.143493,"Fast Food"
502149644,2023,"JACK IN THE BOX","5747 LAKEWOOD BLVD","LAKEWOOD","CA",32,1894,33.859861,-118.142861,"Fast Food"
502157696,2023,"DEL TACO","751 S BEACH BLVD","LA HABRA","CA",25,1419,33.923874,-117.968319,"Fast Food"
502158728,2023,"JACK IN THE BOX","11303 WASHINGTON BLVD","WHITTIER","CA",27,1598,33.971839,-118.070773,"Fast Food"
502160880,2023,"MC DONALD'S","6350 E WASHINGTON BLVD","COMMERCE","CA",50,2959,33.995892,-118.141307,"Fast Food"
502162555,2023,"JACK IN THE BOX","805 W MANCHESTER AVE","LOS ANGELES","CA",30,1776,33.960318,-118.287388,"Fast Food"
502164122,2023,"DENNY'S","8601 BELLANCA AVE","LOS ANGELES","CA",27,1598,33.959677,-118.380743,"Full-Service Restaurant"
502164882,2023,"KFC","10905 IMPERIAL HWY","NORWALK","CA",18,1066,33.918081,-118.101457,"Fast Food"
502165152,2023,"BURGER KING","10014 PARAMOUNT BLVD","DOWNEY","CA",25,1480,33.954128,-118.129253,"Fast Food"
502165822,2023,"EL POLLO LOCO","11870 STA MON BLVD # 112","LOS ANGELES","CA",25,1480,34.041731,-118.459399,"Fast Casual"
502167554,2023,"SUBWAY","1411 LINCOLN BLVD","VENICE","CA",9,533,33.997556,-118.460818,"Fast Food"
502170103,2023,"FOSTERS FREEZE","117 E","CARSON","CA",4,237,33.83156,-118.279585,"Fast Food"
502172588,2023,"WIENERSCHNITZEL","11660 IMPERIAL HWY","NORWALK","CA",15,888,33.916838,-118.084159,"Fast Food"
502175086,2023,"MC DONALD'S","14317 VALLEY VIEW AVE","SANTA FE SPRINGS","CA",52,3077,33.901692,-118.029559,"Fast Food"
502175896,2023,"DEL TACO","11723 DEL AMO BLVD","LAKEWOOD","CA",25,1480,33.84667,-118.083477,"Fast Food"
502180482,2023,"DEL TACO","14485 INGLEWOOD AVE","HAWTHORNE","CA",20,1184,33.899863,-118.361674,"Fast Food"
502452725,2023,"JACK IN THE BOX","1340 ROSECRANS ST","SAN DIEGO","CA",23,1291,32.724305,-117.229868,"Fast Food"
502453327,2023,"WIENERSCHNITZEL","1852 ROSECRANS ST","SAN DIEGO","CA",10,562,32.730676,-117.224431,"Fast Food"
502464407,2023,"WENDY'S","1621 GRAND AVE","SAN DIEGO","CA",28,1572,32.797702,-117.239715,"Fast Food"
502464431,2023,"DEL TACO","3896 CLAIREMONT DR","SAN DIEGO","CA",20,1123,32.811313,-117.201331,"Fast Food"
502469588,2023,"CHILI'S","4252 CAMINO DEL RIO N","SAN DIEGO","CA",85,4770,32.780203,-117.103732,"Full-Service Restaurant"
502473044,2023,"WENDY'S","1111 CAMINO DEL RIO S","SAN DIEGO","CA",37,2077,32.764868,-117.153183,"Fast Food"
502479884,2023,"TACO BELL","340 E H ST","CHULA VISTA","CA",21,1179,32.640882,-117.050798,"Fast Food"
502481062,2023,"CHURCH'S TEXAS CHICKEN","1005 THIRD AVE","CHULA VISTA","CA",10,562,32.616772,-117.070062,"Fast Food"
502481872,2023,"WIENERSCHNITZEL","493 BROADWAY","CHULA VISTA","CA",9,506,32.63142,-117.089392,"Fast Food"
502481997,2023,"JACK IN THE BOX","402 W SAN YSIDRO BLVD","SAN YSIDRO","CA",36,2021,32.555225,-117.052132,"Fast Food"
502482490,2023,"DENNY'S","2222 CORONADO AVE","SAN DIEGO","CA",52,2918,32.576908,-117.084971,"Full-Service Restaurant"
502483191,2023,"DEL TACO","2269 S EL CAMINO REAL","OCEANSIDE","CA",56,2173,33.183594,-117.328681,"Fast Food"
502484330,2023,"TACO BELL","100 B AVE","CORONADO","CA",20,1123,32.69772,-117.170244,"Fast Food"
502485162,2023,"CARL'S JR","1137 S MISSION RD","FALLBROOK","CA",20,1123,33.371475,-117.253665,"Fast Food"
502488018,2023,"WIENERSCHNITZEL","1281 E MAIN ST","EL CAJON","CA",17,954,32.794653,-116.936806,"Fast Food"
502489321,2023,"SUBWAY","341 N 2ND ST","EL CAJON","CA",10,562,32.798706,-116.935077,"Fast Food"
502495567,2023,"ROUND TABLE PIZZA ROYALTY","3250 GOVERNOR DR","SAN DIEGO","CA",20,1123,32.852019,-117.214436,"Fast Food"
502498934,2023,"MC DONALD'S","8770 LAKE MURRAY BLVD","SAN DIEGO","CA",30,1684,32.801892,-117.011703,"Fast Food"
502500432,2023,"JACK IN THE BOX","3138 E PLAZA BLVD","NATIONAL CITY","CA",28,1572,32.68219,-117.072593,"Fast Food"
502502255,2023,"EL POLLO LOCO","1710 HIGHLAND AVE","NATIONAL CITY","CA",10,562,32.670061,-117.095944,"Fast Casual"
502503774,2023,"EL POLLO LOCO","1408 E VALLEY PKWY","ESCONDIDO","CA",10,562,33.132538,-117.06329,"Fast Casual"
502503972,2023,"SBARRO","200 E VIA RANCHO PKWY # 447","ESCONDIDO","CA",11,618,33.071018,-117.065757,"Fast Food"
502505555,2023,"MC DONALD'S","12808 RANCHO PENASQUITOS BLVD","SAN DIEGO","CA",55,3087,32.950019,-117.107696,"Fast Food"
502505993,2023,"JACK IN THE BOX","16725 BERNARDO CENTER DR","SAN DIEGO","CA",28,1572,33.017673,-117.075271,"Fast Food"
502506199,2023,"DENNY'S","16686 BERNARDO CENTER DR","SAN DIEGO","CA",28,1572,33.016361,-117.076696,"Full-Service Restaurant"
502507221,2023,"ROUND TABLE PIZZA ROYALTY","16761 BERNARDO CENTER DR","SAN DIEGO","CA",20,1123,33.017461,-117.074259,"Fast Food"
502512825,2023,"DEL TACO","9822 N MAGNOLIA AVE","SANTEE","CA",25,1403,32.855921,-116.971355,"Fast Food"
502518053,2023,"CARL'S JR","520 N 2ND ST","EL CAJON","CA",22,1235,32.800736,-116.936203,"Fast Food"
502519036,2023,"JACK IN THE BOX","4751 EL CAJON BLVD","SAN DIEGO","CA",28,1572,32.755837,-117.091828,"Fast Food"
502521701,2023,"CHURCH'S TEXAS CHICKEN","3726 DEL SOL BLVD","SAN DIEGO","CA",10,562,32.573746,-117.053632,"Fast Food"
502521818,2023,"MC DONALD'S","707 W SAN YSIDRO BLVD","SAN YSIDRO","CA",42,2357,32.557505,-117.058269,"Fast Food"
502523905,2023,"MC DONALD'S","3781 AVOCADO BLVD","LA MESA","CA",45,2526,32.747526,-116.961308,"Fast Food"
502525504,2023,"TACO BELL","1131 S MISSION RD","FALLBROOK","CA",19,1067,33.372167,-117.253685,"Fast Food"
502526122,2023,"SUBWAY","950 E VISTA WAY # F","VISTA","CA",6,337,33.211795,-117.230861,"Fast Food"
502526528,2023,"MC DONALD'S","120 S RANCHO SANTA FE","SAN MARCOS","CA",30,1684,33.142153,-117.13291,"Fast Food"
502526841,2023,"BURGER KING","825 S MAIN AVE","FALLBROOK","CA",22,1235,33.37609,-117.25152,"Fast Food"
502527211,2023,"LITTLE CAESARS","1061 S MAIN AVE","FALLBROOK","CA",14,786,33.372579,-117.252332,"Fast Food"
502529944,2023,"BURGER KING","244 W MISSION AVE","ESCONDIDO","CA",30,1684,33.129595,-117.089168,"Fast Food"
502531205,2023,"DEL TACO","110 W EL NORTE PKWY","ESCONDIDO","CA",14,786,33.140003,-117.090101,"Fast Food"
502532526,2023,"MC DONALD'S","701 CENTER DR","SAN MARCOS","CA",37,2077,33.133539,-117.121139,"Fast Food"
502537103,2023,"KFC","1025 MAIN ST","RAMONA","CA",14,786,33.041853,-116.869491,"Fast Food"
502539208,2023,"JACK IN THE BOX","1967 SAN ELIJO AVE","CARDIFF BY SEA","CA",16,898,33.022803,-117.283296,"Fast Food"
502542566,2023,"DEL TACO","1740 E DYER RD","SANTA ANA","CA",24,1362,33.708146,-117.849088,"Fast Food"
502549611,2023,"EL POLLO LOCO","23601 EL TORO RD","LAKE FOREST","CA",20,1135,33.620009,-117.70188,"Fast Casual"
502547557,2023,"MC DONALD'S","27700 SANTA MARGARITA PKWY","MISSION VIEJO","CA",55,3120,33.65301,-117.646849,"Fast Food"
502553548,2023,"DEL TACO","109 VIA PICO PLZ","SAN CLEMENTE","CA",23,1305,33.437218,-117.622181,"Fast Food"
502555501,2023,"ROUND TABLE PIZZA ROYALTY","612 CAMINO DE LOS MARES","SAN CLEMENTE","CA",12,681,33.459944,-117.653924,"Fast Food"
502556483,2023,"JACK IN THE BOX","2398 S EL CAMINO REAL","SAN CLEMENTE","CA",35,1986,33.412361,-117.600987,"Fast Food"
502556566,2023,"SUBWAY","401 S EL CAMINO REAL # C","SAN CLEMENTE","CA",7,398,33.425995,-117.610678,"Fast Food"
502559396,2023,"EL POLLO LOCO","200 E ORANGETHORPE AVE","FULLERTON","CA",15,851,33.85918,-117.921523,"Fast Casual"
502560030,2023,"DEL TACO","5981 ORANGE AVE","CYPRESS","CA",23,1305,33.824687,-118.028794,"Fast Food"
502560774,2023,"JACK IN THE BOX","315 S BREA BLVD","BREA","CA",24,1362,33.91594,-117.901095,"Fast Food"
502563265,2023,"CARL'S JR/GREEN BURRITO","10012 WESTMINSTER AVE","GARDEN GROVE","CA",19,1078,33.759275,-117.954431,"Fast Food"
502564222,2023,"ARBY'S","1646 1&2 W KATELLA AVE","ANAHEIM","CA",14,795,33.822924,-117.936204,"Fast Food"
502564305,2023,"DEL TACO","20921 MAGNOLIA ST","HUNTINGTON BEACH","CA",16,908,33.658688,-117.971437,"Fast Food"
502565104,2023,"DEL TACO","1301 E KATELLA AVE","ORANGE","CA",25,1419,33.809975,-117.840264,"Fast Food"
502567357,2023,"DEL TACO","2300 N TUSTIN AVE","SANTA ANA","CA",29,1646,33.7674,-117.836232,"Fast Food"
502574262,2023,"DEL TACO","4820 BARRANCA PKWY","IRVINE","CA",24,1362,33.676113,-117.798171,"Fast Food"
502577117,2023,"JACK IN THE BOX","1205 BAKER ST","COSTA MESA","CA",27,1532,33.679891,-117.908553,"Fast Food"
502578875,2023,"JACK IN THE BOX","23812 EL TORO RD","EL TORO","CA",29,1646,33.616468,-117.704738,"Fast Food"
502578883,2023,"CARL'S JR/GREEN BURRITO","27092 LA PAZ RD","MISSION VIEJO","CA",23,1305,33.596378,-117.65742,"Fast Food"
502581234,2023,"TOGO'S","25432 TRABUCO RD # 105","LAKE FOREST","CA",25,1419,33.64739,-117.686616,"Fast Casual"
502581879,2023,"TACO BELL","23651 ROCKFIELD BLVD","LAKE FOREST","CA",28,1589,33.630564,-117.71739,"Fast Food"
502582232,2023,"TACO BELL","27770 SANTA MARGARITA PKWY","MISSION VIEJO","CA",30,1702,33.6518,-117.645707,"Fast Food"
502583644,2023,"TACO BELL","2259 HARBOR BLVD","COSTA MESA","CA",25,1419,33.656504,-117.919754,"Fast Food"
502587652,2023,"DEL TACO","2701 S GRAND AVE","SANTA ANA","CA",25,1419,33.710921,-117.850294,"Fast Food"
502589880,2023,"ROUND TABLE PIZZA ROYALTY","27932 LA PAZ RD # J","LAGUNA NIGUEL","CA",5,382,33.557542,-117.708513,"Fast Food"
502594088,2023,"DEL TACO","3329 S HARBOR BLVD","SANTA ANA","CA",24,1362,33.702561,-117.918934,"Fast Food"
502600182,2023,"JACK IN THE BOX","2210 S HARBOR BLVD","ANAHEIM","CA",30,1702,33.792516,-117.914515,"Fast Food"
502601107,2023,"SUBWAY","3001 BRISTOL ST # B","COSTA MESA","CA",7,398,33.680456,-117.886247,"Fast Food"
502605546,2023,"DEL TACO","1141 N MAGNOLIA AVE","ANAHEIM","CA",25,1419,33.848543,-117.976752,"Fast Food"
502605652,2023,"EL POLLO LOCO","1201 S BEACH BLVD","ANAHEIM","CA",17,965,33.817144,-117.99371,"Fast Casual"
502606015,2023,"TOGO'S","24751 ALICIA PKWY # E","LAGUNA HILLS","CA",18,1022,33.602828,-117.691133,"Fast Casual"
502606601,2023,"CARL'S JR/GREEN BURRITO","23002 LAKE FOREST DR","LAGUNA HILLS","CA",29,1646,33.628234,-117.723518,"Fast Food"
502607773,2023,"DEL TACO","25542 MARGUERITE PKWY","MISSION VIEJO","CA",22,1248,33.59156,-117.659523,"Fast Food"
502613383,2023,"MC DONALD'S","11097 BEACH BLVD","STANTON","CA",35,1986,33.801405,-117.993642,"Fast Food"
502613946,2023,"DEL TACO","7001 KATELLA AVE","STANTON","CA",25,1419,33.803346,-118.010675,"Fast Food"
502614050,2023,"MC DONALD'S","2411 W BALL RD","ANAHEIM","CA",50,2837,33.817974,-117.968468,"Fast Food"
502615016,2023,"CARL'S JR","28022 LA PAZ RD","LAGUNA NIGUEL","CA",20,1135,33.556108,-117.709277,"Fast Food"
502615487,2023,"JACK IN THE BOX","14002 NEWPORT AVE","TUSTIN","CA",28,1589,33.737716,-117.822194,"Fast Food"
502617624,2023,"DEL TACO","2320 E 4TH ST","SANTA ANA","CA",13,738,33.747906,-117.833304,"Fast Food"
502618655,2023,"DEL TACO","4780 IRVINE BLVD","IRVINE","CA",20,1135,33.713331,-117.760224,"Fast Food"
502619364,2023,"KFC","8142 TALBERT AVE","HUNTINGTON BEACH","CA",20,1135,33.70096,-117.98722,"Fast Food"
502619398,2023,"JACK IN THE BOX","18462 BEACH BLVD","HUNTINGTON BEACH","CA",30,1702,33.694286,-117.988511,"Fast Food"
502619570,2023,"JACK IN THE BOX","16311 BEACH BLVD","HUNTINGTON BEACH","CA",27,1532,33.725423,-117.989698,"Fast Food"
502619794,2023,"EL POLLO LOCO","16920 GOLDENWEST ST","HUNTINGTON BEACH","CA",30,1702,33.716565,-118.006193,"Fast Casual"
502620677,2023,"JACK IN THE BOX","6042 EDINGER AVE","HUNTINGTON BEACH","CA",17,965,33.729667,-118.023349,"Fast Food"
502620719,2023,"SUBWAY","6490 EDINGER AVE","HUNTINGTON BEACH","CA",12,681,33.729552,-118.015912,"Fast Food"
502623622,2023,"DEL TACO","2112 SE BRISTOL ST","NEWPORT BEACH","CA",30,1702,33.63889,-117.875105,"Fast Food"
502624315,2023,"DEL TACO","4547 CAMPUS DR","IRVINE","CA",35,1986,33.64984,-117.830792,"Fast Food"
502626732,2023,"LITTLE CAESARS","24011 MARGUERITE PKWY # D","MISSION VIEJO","CA",12,681,33.614295,-117.655246,"Fast Food"
502628761,2023,"BURGER KING","2403 E CHAPMAN AVE","FULLERTON","CA",30,1702,33.874624,-117.888924,"Fast Food"
502630981,2023,"BURGER KING","12401 VALLEY VIEW ST","GARDEN GROVE","CA",25,1419,33.782322,-118.029653,"Fast Food"
502634587,2023,"MC DONALD'S","12051 VALLEY VIEW ST","GARDEN GROVE","CA",50,2837,33.78746,-118.029191,"Fast Food"
502634751,2023,"SUBWAY","14920 BEACH BLVD","WESTMINSTER","CA",8,454,33.745475,-117.98921,"Fast Food"
502635105,2023,"DEL TACO","12800 BEACH BLVD","STANTON","CA",25,1419,33.775387,-117.992274,"Fast Food"
502635279,2023,"TOGO'S","6924 KATELLA AVE","CYPRESS","CA",20,1135,33.802763,-118.012101,"Fast Casual"
502636640,2023,"TACO BELL","4035 W CHAPMAN AVE","ORANGE","CA",19,1078,33.78905,-117.8972,"Fast Food"
502636772,2023,"MC DONALD'S","1810 S STATE COLLEGE BLVD","ANAHEIM","CA",70,3971,33.802881,-117.888707,"Fast Food"
502637275,2023,"ROUND TABLE PIZZA ROYALTY","25290 MARGUERITE PKWY # D","MISSION VIEJO","CA",15,851,33.594349,-117.657817,"Fast Food"
502637663,2023,"WENDY'S","24761 ALICIA PKWY","LAGUNA HILLS","CA",20,1135,33.602944,-117.691503,"Fast Food"
502640519,2023,"DEL TACO","2841 W WARNER AVE","SANTA ANA","CA",19,1078,33.71558,-117.9075,"Fast Food"
502641285,2023,"ISLANDS FINE BURGERS & DRINKS","18621 BROOKHURST ST","FOUNTAIN VALLEY","CA",70,3971,33.692865,-117.954759,"Full-Service Restaurant"
502641731,2023,"SUBWAY","19881 BROOKHURST ST # B","HUNTINGTON BEACH","CA",4,227,33.673395,-117.955546,"Fast Food"
502643604,2023,"KFC","19091 BROOKHURST ST","HUNTINGTON BEACH","CA",3,406,33.685401,-117.954576,"Fast Food"
502643976,2023,"LITTLE CAESARS","13047 CHAPMAN AVE","ORANGE","CA",25,1419,33.789311,-117.905339,"Fast Food"
502644172,2023,"DEL TACO","2330 S HARBOR BLVD","ANAHEIM","CA",25,1419,33.789634,-117.914332,"Fast Food"
502646698,2023,"DEL TACO","2900 S MAIN ST","SANTA ANA","CA",23,1305,33.708493,-117.868432,"Fast Food"
502648207,2023,"DEL TACO","955 N HARBOR BLVD","ANAHEIM","CA",23,1305,33.846742,-117.92415,"Fast Food"
502649098,2023,"DEL TACO","1941 N PLACENTIA AVE","FULLERTON","CA",32,1816,33.890119,-117.874734,"Fast Food"
502649544,2023,"DEL TACO","6014 ORANGETHORPE AVE","BUENA PARK","CA",20,1135,33.858464,-118.027747,"Fast Food"
502650427,2023,"CARL'S JR/GREEN BURRITO","1285 E IMPERIAL HWY","PLACENTIA","CA",16,908,33.903755,-117.840337,"Fast Food"
502650914,2023,"ISLANDS FINE BURGERS & DRINKS","550 N TUSTIN ST","ORANGE","CA",51,2894,33.795794,-117.836076,"Full-Service Restaurant"
502650989,2023,"DEL TACO","3730 E CHAPMAN AVE","ORANGE","CA",6,465,33.787399,-117.813168,"Fast Food"
503099301,2023,"WIENERSCHNITZEL","3523 SWEETWATER SPRINGS BLVD","SPRING VALLEY","CA",15,842,32.743498,-116.97241,"Fast Food"
503112443,2023,"CHUCK E CHEESE'S","2481 VISTA WAY # J-34","OCEANSIDE","CA",55,3087,33.18318,-117.33403,"Fast Food"
